season,week,season_type,home_team,away_team,home_division,away_division,completed
2013,9,regular,Oregon State,Stanford,fbs,fbs,True
2013,9,regular,San Diego State,Fresno State,fbs,fbs,True
2013,9,regular,Washington,California,fbs,fbs,True
2013,9,regular,Hawai'i,Colorado State,fbs,fbs,True
2013,10,regular,Memphis,Cincinnati,fbs,fbs,True
2013,10,regular,Houston,South Florida,fbs,fbs,True
2013,10,regular,Troy,UL Monroe,fbs,fbs,True
2013,10,regular,North Texas,Rice,fbs,fbs,True
2013,10,regular,Washington State,Arizona State,fbs,fbs,True
2013,10,regular,Texas Southern,Southern,fcs,fcs,True
2013,10,regular,Oregon State,USC,fbs,fbs,True
2013,10,regular,Purdue,Ohio State,fbs,fbs,True
2013,10,regular,Air Force,Army,fbs,fbs,True
2013,10,regular,Penn State,Illinois,fbs,fbs,True
2013,10,regular,Marshall,Southern Miss,fbs,fbs,True
2013,10,regular,North Carolina Central,Bethune-Cookman,fcs,fcs,True
2013,10,regular,Robert Morris,Bryant,fcs,fcs,True
2013,10,regular,Boston College,Virginia Tech,fbs,fbs,True
2013,10,regular,Iowa,Wisconsin,fbs,fbs,True
2013,10,regular,Massachusetts,Northern Illinois,fbs,fbs,True
2013,10,regular,Yale,Columbia,fcs,fcs,True
2013,10,regular,Rutgers,Temple,fbs,fbs,True
2013,10,regular,South Carolina,Mississippi State,fbs,fbs,True
2013,10,regular,NC State,North Carolina,fbs,fbs,True
2013,10,regular,Syracuse,Wake Forest,fbs,fbs,True
2013,10,regular,Brown,Pennsylvania,fcs,fcs,True
2013,10,regular,Maine,Stony Brook,fcs,fcs,True
2013,10,regular,Dayton,Butler,fcs,fcs,True
2013,10,regular,Davidson,Mercer,fcs,fcs,True
2013,10,regular,UAB,Middle Tennessee,fbs,fbs,True
2013,10,regular,Georgia State,Western Kentucky,fbs,fbs,True
2013,10,regular,Sacred Heart,Monmouth,fcs,fcs,True
2013,10,regular,Princeton,Cornell,fcs,fcs,True
2013,10,regular,Morgan State,Hampton,fcs,fcs,True
2013,10,regular,Wagner,Central Connecticut,fcs,fcs,True
2013,10,regular,North Carolina A&T,Virginia University Of Lynchburg,fcs,,True
2013,10,regular,Georgia Southern,Furman,fcs,fcs,True
2013,10,regular,Stetson,Campbell,fcs,fcs,True
2013,10,regular,Georgetown,Lafayette,fcs,fcs,True
2013,10,regular,Colgate,Bucknell,fcs,fcs,True
2013,10,regular,Fordham,Holy Cross,fcs,fcs,True
2013,10,regular,Valparaiso,San Diego,fcs,fcs,True
2013,10,regular,Marist,Jacksonville,fcs,fcs,True
2013,10,regular,Gardner-Webb,Warner University,fcs,,True
2013,10,regular,William & Mary,New Hampshire,fcs,fcs,True
2013,10,regular,The Citadel,Samford,fcs,fcs,True
2013,10,regular,Savannah St,South Carolina State,fcs,fcs,True
2013,10,regular,Norfolk State,Florida A&M,fcs,fcs,True
2013,10,regular,Delaware State,Howard,fcs,fcs,True
2013,10,regular,South Dakota,Youngstown State,fcs,fcs,True
2013,10,regular,Drake,Morehead State,fcs,fcs,True
2013,10,regular,Old Dominion,Rhode Island,,fcs,True
2013,10,regular,Presbyterian,Charleston Southern,fcs,fcs,True
2013,10,regular,Missouri State,Indiana State,fcs,fcs,True
2013,10,regular,Illinois State,Northern Iowa,fcs,fcs,True
2013,10,regular,Western Illinois,Southern Illinois,fcs,fcs,True
2013,10,regular,James Madison,Villanova,fcs,fcs,True
2013,10,regular,McMurry,Incarnate Word,,fcs,True
2013,10,regular,Grambling,Mississippi Valley State,fcs,fcs,True
2013,10,regular,Coastal Carolina,Charlotte,fcs,fcs,True
2013,10,regular,Indiana,Minnesota,fbs,fbs,True
2013,10,regular,Tulsa,UTSA,fbs,fbs,True
2013,10,regular,Notre Dame,Navy,fbs,fbs,True
2013,10,regular,App State,Chattanooga,fcs,fcs,True
2013,10,regular,Texas,Kansas,fbs,fbs,True
2013,10,regular,California,Arizona,fbs,fbs,True
2013,10,regular,TCU,West Virginia,fbs,fbs,True
2013,10,regular,Kansas State,Iowa State,fbs,fbs,True
2013,10,regular,Akron,Kent State,fbs,fbs,True
2013,10,regular,Liberty,VMI,fcs,fcs,True
2013,10,regular,Nebraska,Northwestern,fbs,fbs,True
2013,10,regular,Florida,Georgia,fbs,fbs,True
2013,10,regular,Virginia,Clemson,fbs,fbs,True
2013,10,regular,Michigan State,Michigan,fbs,fbs,True
2013,10,regular,Northern Colorado,Montana State,fcs,fcs,True
2013,10,regular,Sacramento State,Montana,fcs,fcs,True
2013,10,regular,Utah State,Hawai'i,fbs,fbs,True
2013,10,regular,Richmond,UAlbany,fcs,fcs,True
2013,10,regular,Stephen F. Austin,Sam Houston,fcs,fcs,True
2013,10,regular,UNLV,San José State,fbs,fbs,True
2013,10,regular,Portland State,Weber State,fcs,fcs,True
2013,10,regular,Alcorn State,Alabama A&M,fcs,fcs,True
2013,10,regular,Idaho State,Eastern Washington,fcs,fcs,True
2013,10,regular,Louisiana,New Mexico State,fbs,fbs,True
2013,10,regular,Idaho,Texas State,fbs,fbs,True
2013,10,regular,Harvard,Dartmouth,fcs,fcs,True
2013,10,regular,Florida Atlantic,Tulane,fbs,fbs,True
2013,10,regular,Florida International,East Carolina,fbs,fbs,True
2013,10,regular,Arkansas,Auburn,fbs,fbs,True
2013,10,regular,Duquesne,St. Francis (PA),fcs,fcs,True
2013,10,regular,Georgia Tech,Pittsburgh,fbs,fbs,True
2013,10,regular,Towson,Delaware,fcs,fcs,True
2013,10,regular,Lamar,Nicholls,fcs,fcs,True
2013,10,regular,Missouri,Tennessee,fbs,fbs,True
2013,10,regular,Texas Tech,Oklahoma State,fbs,fbs,True
2013,10,regular,Toledo,Eastern Michigan,fbs,fbs,True
2013,10,regular,UC Davis,Cal Poly,fcs,fcs,True
2013,10,regular,Northern Arizona,North Dakota,fcs,fcs,True
2013,10,regular,South Alabama,Arkansas State,fbs,fbs,True
2013,10,regular,Kentucky,Alabama State,fbs,fcs,True
2013,10,regular,UCLA,Colorado,fbs,fbs,True
2013,10,regular,San Diego State,New Mexico,fbs,fbs,True
2013,10,regular,Houston Christian,Texas College,fcs,,True
2013,10,regular,Florida State,Miami,fbs,fbs,True
2013,10,regular,McNeese,SE Louisiana,fcs,fcs,True
2013,10,regular,Northwestern State,Central Arkansas,fcs,fcs,True
2013,10,regular,Colorado State,Boise State,fbs,fbs,True
2013,10,regular,Texas A&M,UTEP,fbs,fbs,True
2013,10,regular,Fresno State,Nevada,fbs,fbs,True
2013,11,regular,Miami (OH),Bowling Green,fbs,fbs,True
2013,11,regular,Buffalo,Ohio,fbs,fbs,True
2013,11,regular,Ball State,Central Michigan,fbs,fbs,True
2013,11,regular,Baylor,Oklahoma,fbs,fbs,True
2013,11,regular,Louisiana,Troy,fbs,fbs,True
2013,11,regular,Alcorn State,Prairie View A&M,fcs,fcs,True
2013,11,regular,Stanford,Oregon,fbs,fbs,True
2013,11,regular,UConn,Louisville,fbs,fbs,True
2013,11,regular,New Mexico,Air Force,fbs,fbs,True
2013,11,regular,Cincinnati,SMU,fbs,fbs,True
2013,11,regular,Tennessee,Auburn,fbs,fbs,True
2013,11,regular,Florida,Vanderbilt,fbs,fbs,True
2013,11,regular,Minnesota,Penn State,fbs,fbs,True
2013,11,regular,Wagner,Monmouth,fcs,fcs,True
2013,11,regular,Pennsylvania,Princeton,fcs,fcs,True
2013,11,regular,Yale,Brown,fcs,fcs,True
2013,11,regular,Army,Western Kentucky,fbs,fbs,True
2013,11,regular,Purdue,Iowa,fbs,fbs,True
2013,11,regular,Marshall,UAB,fbs,fbs,True
2013,11,regular,Iowa State,TCU,fbs,fbs,True
2013,11,regular,Texas Tech,Kansas State,fbs,fbs,True
2013,11,regular,Kentucky,Missouri,fbs,fbs,True
2013,11,regular,Wake Forest,Florida State,fbs,fbs,True
2013,11,regular,Charlotte,Wesley College,fcs,,True
2013,11,regular,Ole Miss,Arkansas,fbs,fbs,True
2013,11,regular,Georgia,App State,fbs,fcs,True
2013,11,regular,New Hampshire,James Madison,fcs,fcs,True
2013,11,regular,Rhode Island,Villanova,fcs,fcs,True
2013,11,regular,Lehigh,Holy Cross,fcs,fcs,True
2013,11,regular,North Carolina,Virginia,fbs,fbs,True
2013,11,regular,Columbia,Harvard,fcs,fcs,True
2013,11,regular,VMI,Gardner-Webb,fcs,fcs,True
2013,11,regular,Fordham,Bucknell,fcs,fcs,True
2013,11,regular,Butler,Valparaiso,fcs,fcs,True
2013,11,regular,Eastern Michigan,Western Michigan,fbs,fbs,True
2013,11,regular,Campbell,Marist,fcs,fcs,True
2013,11,regular,Howard,Savannah St,fcs,fcs,True
2013,11,regular,Stony Brook,Richmond,fcs,fcs,True
2013,11,regular,Charleston Southern,Coastal Carolina,fcs,fcs,True
2013,11,regular,Morgan State,North Carolina A&T,fcs,fcs,True
2013,11,regular,Hampton,North Carolina Central,fcs,fcs,True
2013,11,regular,Morehead State,San Diego,fcs,fcs,True
2013,11,regular,South Carolina State,Florida A&M,fcs,fcs,True
2013,11,regular,Furman,Samford,fcs,fcs,True
2013,11,regular,Elon,The Citadel,fcs,fcs,True
2013,11,regular,Georgia Southern,Western Carolina,fcs,fcs,True
2013,11,regular,Chattanooga,Wofford,fcs,fcs,True
2013,11,regular,UTSA,Tulane,fbs,fbs,True
2013,11,regular,Drake,Dayton,fcs,fcs,True
2013,11,regular,Alabama State,Southern,fcs,fcs,True
2013,11,regular,South Dakota,Montana,fcs,fcs,True
2013,11,regular,Mississippi Valley State,Texas Southern,fcs,fcs,True
2013,11,regular,North Dakota,Northern Colorado,fcs,fcs,True
2013,11,regular,Alabama A&M,Jackson State,fcs,fcs,True
2013,11,regular,Weber State,Southern Utah,fcs,fcs,True
2013,11,regular,Mercer,Jacksonville,fcs,fcs,True
2013,11,regular,Stetson,Davidson,fcs,fcs,True
2013,11,regular,Southern Illinois,Missouri State,fcs,fcs,True
2013,11,regular,South Dakota State,Indiana State,fcs,fcs,True
2013,11,regular,Delaware,William & Mary,fcs,fcs,True
2013,11,regular,California,USC,fbs,fbs,True
2013,11,regular,Incarnate Word,Abilene Christian,fcs,fcs,True
2013,11,regular,Sam Houston,Nicholls,fcs,fcs,True
2013,11,regular,Eastern Washington,Montana State,fcs,fcs,True
2013,11,regular,North Dakota State,Illinois State,fcs,fcs,True
2013,11,regular,Arkansas-Pine Bluff,Grambling,fcs,fcs,True
2013,11,regular,Lafayette,Colgate,fcs,fcs,True
2013,11,regular,Wisconsin,BYU,fbs,fbs,True
2013,11,regular,Michigan,Nebraska,fbs,fbs,True
2013,11,regular,Maryland,Syracuse,fbs,fbs,True
2013,11,regular,Colorado State,Nevada,fbs,fbs,True
2013,11,regular,Liberty,Presbyterian,fcs,fcs,True
2013,11,regular,Indiana,Illinois,fbs,fbs,True
2013,11,regular,Navy,Hawai'i,fbs,fbs,True
2013,11,regular,Texas A&M,Mississippi State,fbs,fbs,True
2013,11,regular,UAlbany,Maine,fcs,fcs,True
2013,11,regular,North Texas,UTEP,fbs,fbs,True
2013,11,regular,New Mexico State,Boston College,fbs,fbs,True
2013,11,regular,East Carolina,Tulsa,fbs,fbs,True
2013,11,regular,Middle Tennessee,Florida International,fbs,fbs,True
2013,11,regular,Duke,NC State,fbs,fbs,True
2013,11,regular,Houston Christian,East Texas A&M,fcs,,True
2013,11,regular,Oklahoma State,Kansas,fbs,fbs,True
2013,11,regular,Stephen F. Austin,McNeese,fcs,fcs,True
2013,11,regular,Northwestern State,Lamar,fcs,fcs,True
2013,11,regular,Utah,Arizona State,fbs,fbs,True
2013,11,regular,Dartmouth,Cornell,fcs,fcs,True
2013,11,regular,Bethune-Cookman,Norfolk State,fcs,fcs,True
2013,11,regular,Memphis,UT Martin,fbs,fcs,True
2013,11,regular,Idaho,Old Dominion,fbs,,True
2013,11,regular,Northern Iowa,Youngstown State,fcs,fcs,True
2013,11,regular,Idaho State,Portland State,fcs,fcs,True
2013,11,regular,West Virginia,Texas,fbs,fbs,True
2013,11,regular,UCF,Houston,fbs,fbs,True
2013,11,regular,Miami,Virginia Tech,fbs,fbs,True
2013,11,regular,Louisiana Tech,Southern Miss,fbs,fbs,True
2013,11,regular,UL Monroe,Arkansas State,fbs,fbs,True
2013,11,regular,UNLV,Utah State,fbs,fbs,True
2013,11,regular,Central Arkansas,SE Louisiana,fcs,fcs,True
2013,11,regular,Washington,Colorado,fbs,fbs,True
2013,11,regular,Alabama,LSU,fbs,fbs,True
2013,11,regular,Pittsburgh,Notre Dame,fbs,fbs,True
2013,11,regular,Cal Poly,Sacramento State,fcs,fcs,True
2013,11,regular,Arizona,UCLA,fbs,fbs,True
2013,11,regular,Wyoming,Fresno State,fbs,fbs,True
2013,11,regular,San José State,San Diego State,fbs,fbs,True
2013,12,regular,Toledo,Buffalo,fbs,fbs,True
2013,12,regular,Bowling Green,Ohio,fbs,fbs,True
2013,12,regular,Northern Illinois,Ball State,fbs,fbs,True
2013,12,regular,Kent State,Miami (OH),fbs,fbs,True
2013,12,regular,Clemson,Georgia Tech,fbs,fbs,True
2013,12,regular,South Carolina State,Morgan State,fcs,fcs,True
2013,12,regular,Tulsa,Marshall,fbs,fbs,True
2013,12,regular,UCLA,Washington,fbs,fbs,True
2013,12,regular,Penn State,Purdue,fbs,fbs,True
2013,12,regular,Western Michigan,Central Michigan,fbs,fbs,True
2013,12,regular,Bryant,Monmouth,fcs,fcs,True
2013,12,regular,Delaware,Richmond,fcs,fcs,True
2013,12,regular,Harvard,Pennsylvania,fcs,fcs,True
2013,12,regular,Illinois,Ohio State,fbs,fbs,True
2013,12,regular,Wisconsin,Indiana,fbs,fbs,True
2013,12,regular,Temple,UCF,fbs,fbs,True
2013,12,regular,Oklahoma,Iowa State,fbs,fbs,True
2013,12,regular,Ole Miss,Troy,fbs,fbs,True
2013,12,regular,Kansas,West Virginia,fbs,fbs,True
2013,12,regular,Rutgers,Cincinnati,fbs,fbs,True
2013,12,regular,Vanderbilt,Kentucky,fbs,fbs,True
2013,12,regular,Maine,Rhode Island,fcs,fcs,True
2013,12,regular,Southern Miss,Florida Atlantic,fbs,fbs,True
2013,12,regular,Boston College,NC State,fbs,fbs,True
2013,12,regular,Virginia Tech,Maryland,fbs,fbs,True
2013,12,regular,Pittsburgh,North Carolina,fbs,fbs,True
2013,12,regular,Brown,Dartmouth,fcs,fcs,True
2013,12,regular,Princeton,Yale,fcs,fcs,True
2013,12,regular,Old Dominion,Campbell,,fcs,True
2013,12,regular,Bucknell,Georgetown,fcs,fcs,True
2013,12,regular,Colgate,Lehigh,fcs,fcs,True
2013,12,regular,Coastal Carolina,Presbyterian,fcs,fcs,True
2013,12,regular,The Citadel,VMI,fcs,fcs,True
2013,12,regular,Cornell,Columbia,fcs,fcs,True
2013,12,regular,Marist,Mercer,fcs,fcs,True
2013,12,regular,Jacksonville,Stetson,fcs,fcs,True
2013,12,regular,Massachusetts,Akron,fbs,fbs,True
2013,12,regular,Morehead State,Butler,fcs,fcs,True
2013,12,regular,North Carolina A&T,Savannah St,fcs,fcs,True
2013,12,regular,William & Mary,Towson,fcs,fcs,True
2013,12,regular,Wofford,App State,fcs,fcs,True
2013,12,regular,Gardner-Webb,Charleston Southern,fcs,fcs,True
2013,12,regular,Prairie View A&M,Abilene Christian,fcs,fcs,True
2013,12,regular,Alabama A&M,Arkansas-Pine Bluff,fcs,fcs,True
2013,12,regular,Florida A&M,Delaware State,fcs,fcs,True
2013,12,regular,North Carolina Central,Norfolk State,fcs,fcs,True
2013,12,regular,Arizona,Washington State,fbs,fbs,True
2013,12,regular,Georgia State,Louisiana,fbs,fbs,True
2013,12,regular,East Carolina,UAB,fbs,fbs,True
2013,12,regular,Montana,Weber State,fcs,fcs,True
2013,12,regular,Mississippi Valley State,Alabama State,fcs,fcs,True
2013,12,regular,South Dakota,South Dakota State,fcs,fcs,True
2013,12,regular,Missouri State,Northern Iowa,fcs,fcs,True
2013,12,regular,Youngstown State,North Dakota State,fcs,fcs,True
2013,12,regular,Valparaiso,Dayton,fcs,fcs,True
2013,12,regular,Indiana State,Western Illinois,fcs,fcs,True
2013,12,regular,Texas Southern,Howard,fcs,fcs,True
2013,12,regular,Jackson State,Alcorn State,fcs,fcs,True
2013,12,regular,SMU,UConn,fbs,fbs,True
2013,12,regular,Southern Illinois,Illinois State,fcs,fcs,True
2013,12,regular,BYU,Idaho State,fbs,fcs,True
2013,12,regular,Incarnate Word,Angelo State,fcs,,True
2013,12,regular,Elon,Georgia Southern,fcs,fcs,True
2013,12,regular,Samford,Chattanooga,fcs,fcs,True
2013,12,regular,Auburn,Georgia,fbs,fbs,True
2013,12,regular,UAlbany,New Hampshire,fcs,fcs,True
2013,12,regular,Lafayette,Fordham,fcs,fcs,True
2013,12,regular,Western Carolina,Furman,fcs,fcs,True
2013,12,regular,Liberty,Brevard College,fcs,,True
2013,12,regular,Nebraska,Michigan State,fbs,fbs,True
2013,12,regular,Florida State,Syracuse,fbs,fbs,True
2013,12,regular,Navy,South Alabama,fbs,fbs,True
2013,12,regular,Northwestern,Michigan,fbs,fbs,True
2013,12,regular,Kansas State,TCU,fbs,fbs,True
2013,12,regular,Cal Poly,Eastern Washington,fcs,fcs,True
2013,12,regular,James Madison,Stony Brook,fcs,fcs,True
2013,12,regular,Texas,Oklahoma State,fbs,fbs,True
2013,12,regular,Duke,Miami,fbs,fbs,True
2013,12,regular,Bethune-Cookman,Hampton,fcs,fcs,True
2013,12,regular,San Diego,Drake,fcs,fcs,True
2013,12,regular,SE Louisiana,Sam Houston,fcs,fcs,True
2013,12,regular,Oregon,Utah,fbs,fbs,True
2013,12,regular,Nicholls,Central Arkansas,fcs,fcs,True
2013,12,regular,Portland State,Sacramento State,fcs,fcs,True
2013,12,regular,Colorado,California,fbs,fbs,True
2013,12,regular,Montana State,Southern Utah,fcs,fcs,True
2013,12,regular,South Carolina,Florida,fbs,fbs,True
2013,12,regular,Lamar,Stephen F. Austin,fcs,fcs,True
2013,12,regular,Northern Arizona,Northern Colorado,fcs,fcs,True
2013,12,regular,UC Davis,North Dakota,fcs,fcs,True
2013,12,regular,Louisville,Houston,fbs,fbs,True
2013,12,regular,Rice,Louisiana Tech,fbs,fbs,True
2013,12,regular,Southern,Clark Atlanta,fcs,,True
2013,12,regular,South Florida,Memphis,fbs,fbs,True
2013,12,regular,New Mexico,Colorado State,fbs,fbs,True
2013,12,regular,Baylor,Texas Tech,fbs,fbs,True
2013,12,regular,Arkansas State,Texas State,fbs,fbs,True
2013,12,regular,Mississippi State,Alabama,fbs,fbs,True
2013,12,regular,USC,Stanford,fbs,fbs,True
2013,12,regular,McNeese,Northwestern State,fcs,fcs,True
2013,12,regular,UTEP,Florida International,fbs,fbs,True
2013,12,regular,Arizona State,Oregon State,fbs,fbs,True
2013,12,regular,Boise State,Wyoming,fbs,fbs,True
2013,12,regular,Hawai'i,San Diego State,fbs,fbs,True
2013,12,regular,Nevada,San José State,fbs,fbs,True
2013,13,regular,Miami (OH),Buffalo,fbs,fbs,True
2013,13,regular,Ohio,Kent State,fbs,fbs,True
2013,13,regular,Toledo,Northern Illinois,fbs,fbs,True
2013,13,regular,SE Louisiana,Nicholls,fcs,fcs,True
2013,13,regular,UCF,Rutgers,fbs,fbs,True
2013,13,regular,UAB,Rice,fbs,fbs,True
2013,13,regular,Air Force,UNLV,fbs,fbs,True
2013,13,regular,San José State,Navy,fbs,fbs,True
2013,13,regular,Charleston Southern,Liberty,fcs,fcs,True
2013,13,regular,Yale,Harvard,fcs,fcs,True
2013,13,regular,Clemson,The Citadel,fbs,fcs,True
2013,13,regular,North Carolina,Old Dominion,fbs,,True
2013,13,regular,St. Francis (PA),Robert Morris,fcs,fcs,True
2013,13,regular,Monmouth,Duquesne,fcs,fcs,True
2013,13,regular,Furman,Wofford,fcs,fcs,True
2013,13,regular,New Hampshire,Maine,fcs,fcs,True
2013,13,regular,Houston,Cincinnati,fbs,fbs,True
2013,13,regular,Purdue,Illinois,fbs,fbs,True
2013,13,regular,Miami,Virginia,fbs,fbs,True
2013,13,regular,Wake Forest,Duke,fbs,fbs,True
2013,13,regular,Louisville,Memphis,fbs,fbs,True
2013,13,regular,Kansas State,Oklahoma,fbs,fbs,True
2013,13,regular,Northwestern,Michigan State,fbs,fbs,True
2013,13,regular,Iowa,Michigan,fbs,fbs,True
2013,13,regular,Arkansas,Mississippi State,fbs,fbs,True
2013,13,regular,Syracuse,Pittsburgh,fbs,fbs,True
2013,13,regular,NC State,East Carolina,fbs,fbs,True
2013,13,regular,Lehigh,Lafayette,fcs,fcs,True
2013,13,regular,Holy Cross,Georgetown,fcs,fcs,True
2013,13,regular,Presbyterian,Gardner-Webb,fcs,fcs,True
2013,13,regular,South Carolina,Coastal Carolina,fbs,fcs,True
2013,13,regular,Colgate,Fordham,fcs,fcs,True
2013,13,regular,Morehead State,Charlotte,fcs,fcs,True
2013,13,regular,Pennsylvania,Cornell,fcs,fcs,True
2013,13,regular,Central Connecticut,Bryant,fcs,fcs,True
2013,13,regular,Stony Brook,UAlbany,fcs,fcs,True
2013,13,regular,Hampton,Howard,fcs,fcs,True
2013,13,regular,Central Michigan,Massachusetts,fbs,fbs,True
2013,13,regular,Eastern Michigan,Bowling Green,fbs,fbs,True
2013,13,regular,Norfolk State,South Carolina State,fcs,fcs,True
2013,13,regular,Davidson,Campbell,fcs,fcs,True
2013,13,regular,North Carolina A&T,North Carolina Central,fcs,fcs,True
2013,13,regular,VMI,Bucknell,fcs,fcs,True
2013,13,regular,Columbia,Brown,fcs,fcs,True
2013,13,regular,Dartmouth,Princeton,fcs,fcs,True
2013,13,regular,Georgia Tech,Alabama A&M,fbs,fcs,True
2013,13,regular,Northwestern State,Stephen F. Austin,fcs,fcs,True
2013,13,regular,Alabama,Chattanooga,fbs,fcs,True
2013,13,regular,Florida,Georgia Southern,fbs,fcs,True
2013,13,regular,Wyoming,Hawai'i,fbs,fbs,True
2013,13,regular,Youngstown State,South Dakota State,fcs,fcs,True
2013,13,regular,Prairie View A&M,Arkansas-Pine Bluff,fcs,fcs,True
2013,13,regular,Delaware State,Morgan State,fcs,fcs,True
2013,13,regular,Bethune-Cookman,Florida A&M,fcs,fcs,True
2013,13,regular,Indiana State,Southern Illinois,fcs,fcs,True
2013,13,regular,Northern Colorado,Cal Poly,fcs,fcs,True
2013,13,regular,Montana State,Montana,fcs,fcs,True
2013,13,regular,Samford,Elon,fcs,fcs,True
2013,13,regular,Weber State,Idaho State,fcs,fcs,True
2013,13,regular,Arkansas State,Georgia State,fbs,fbs,True
2013,13,regular,Florida Atlantic,New Mexico State,fbs,fbs,True
2013,13,regular,Southern Utah,Northern Arizona,fcs,fcs,True
2013,13,regular,Towson,James Madison,fcs,fcs,True
2013,13,regular,Penn State,Nebraska,fbs,fbs,True
2013,13,regular,Washington State,Utah,fbs,fbs,True
2013,13,regular,Villanova,Delaware,fcs,fcs,True
2013,13,regular,Southern Miss,Middle Tennessee,fbs,fbs,True
2013,13,regular,App State,Western Carolina,fcs,fcs,True
2013,13,regular,Tulane,UTEP,fbs,fbs,True
2013,13,regular,Utah State,Colorado State,fbs,fbs,True
2013,13,regular,Florida State,Idaho,fbs,fbs,True
2013,13,regular,LSU,Texas A&M,fbs,fbs,True
2013,13,regular,North Dakota State,South Dakota,fcs,fcs,True
2013,13,regular,Maryland,Boston College,fbs,fbs,True
2013,13,regular,Notre Dame,BYU,fbs,fbs,True
2013,13,regular,Ohio State,Indiana,fbs,fbs,True
2013,13,regular,Minnesota,Wisconsin,fbs,fbs,True
2013,13,regular,North Texas,UTSA,fbs,fbs,True
2013,13,regular,Arizona,Oregon,fbs,fbs,True
2013,13,regular,Mercer,Stetson,fcs,fcs,True
2013,13,regular,Fresno State,New Mexico,fbs,fbs,True
2013,13,regular,Stanford,California,fbs,fbs,True
2013,13,regular,Central Arkansas,Sam Houston,fcs,fcs,True
2013,13,regular,Richmond,William & Mary,fcs,fcs,True
2013,13,regular,Northern Iowa,Western Illinois,fcs,fcs,True
2013,13,regular,Eastern Washington,Portland State,fcs,fcs,True
2013,13,regular,Florida International,Marshall,fbs,fbs,True
2013,13,regular,Sacramento State,UC Davis,fcs,fcs,True
2013,13,regular,South Florida,SMU,fbs,fbs,True
2013,13,regular,UCLA,Arizona State,fbs,fbs,True
2013,13,regular,Texas State,Western Kentucky,fbs,fbs,True
2013,13,regular,Lamar,McNeese,fcs,fcs,True
2013,13,regular,Temple,UConn,fbs,fbs,True
2013,13,regular,South Alabama,UL Monroe,fbs,fbs,True
2013,13,regular,Georgia,Kentucky,fbs,fbs,True
2013,13,regular,Tennessee,Vanderbilt,fbs,fbs,True
