passer_player_id,origin_season,target_start_season,target_end_season,target_span_days,k_epa,k_cpoe,k_success,k_informed,y
00-0037834,2024,2024,2025,420,0.21167918828805465,2.457444150805393,0.5054048477293008,0.2134109341554625,0.18811838011695906
00-0038122,2022,2022,2023,358,-0.06578327257657784,-2.3003838958865908,0.39982635735996525,-0.0829022738340943,-0.05353813541666666
00-0037077,2022,2023,2023,112,-0.07347688933323483,-1.2052539739946,0.4098191163711637,-0.09613776273191793,-0.14927870679012345
00-0039150,2023,2023,2024,356,-0.09069720751799437,-1.414096881017257,0.3998336106489185,-0.07769806649542346,-0.2834332367066896
00-0039150,2023,2023,2024,371,-0.20319710727418971,-1.112976626331514,0.3752968400373476,-0.1949065972605798,-0.20154483817427385
00-0039150,2024,2024,2025,371,-0.23985548904961676,-1.9075548617140814,0.3665614825916686,-0.23118262084569896,-0.04543585571142284
00-0039150,2024,2024,2025,351,-0.19115765648944522,-1.2467601400374588,0.3737410252413646,-0.1813794389146419,-0.041070003773584905
00-0039163,2023,2023,2024,364,-0.08804011506197981,-1.3858777966464504,0.40715557050869283,-0.08004426163579026,0.14702991087344028
00-0039163,2023,2023,2024,357,0.10114989881608945,-0.534802815125595,0.4478357078921664,0.1077313453801453,0.0050664440497335695
00-0039163,2024,2024,2025,350,0.08185894685219065,-0.04770967370159521,0.44819018385914183,0.08928613194575849,-0.04883429925650557
00-0039163,2024,2024,2025,377,0.04065353218807848,-1.0067535382618398,0.43419486405651764,0.049063958128072,0.0365406859344894
00-0038579,2023,2023,2024,413,-0.09228952011132768,-1.7358107442996014,0.42278673285725876,-0.11304312866962565,-0.019098935344827598
00-0039152,2023,2023,2024,388,-0.02016490393795567,-0.09538846885071073,0.4068134153733085,-0.031476366390774384,-0.1393651063394683
00-0039732,2024,2024,2024,112,-0.11958388061046335,-1.4089407916479164,0.38909343806251023,-0.12349221350366682,0.09640323765996342
00-0039732,2024,2024,2025,350,-0.08760408303906339,-1.3395221841691698,0.3931221467740565,-0.08635866936561312,0.17944512629757786
00-0039732,2024,2025,2025,109,0.04807461755324932,0.09487952158699631,0.4297595019285726,0.05221230527285395,0.11211809492635026
00-0039918,2024,2024,2024,112,-0.09894814347164446,-2.408347139896373,0.409392217630854,-0.08549689733775134,-0.05923958112582781
00-0039918,2024,2024,2025,350,-0.13984663324543695,-1.2203732230775097,0.3945919765191181,-0.1312929240427126,0.058452448695652186
00-0039918,2024,2025,2025,111,-0.07097865589188537,-0.4281758103421678,0.3935705665609262,-0.0625294423108568,0.07857806976744186
00-0039910,2024,2024,2024,112,-0.052512063860178676,-1.1393369543848153,0.42737707075284903,-0.04376999645427564,0.1279537904191617
00-0039851,2024,2024,2025,350,-0.07200010683300008,-1.5421128083394293,0.4094240837696335,-0.0657125542744171,0.02930684199999999
00-0039851,2024,2024,2025,343,-0.05576794513214394,0.47169265860175347,0.44516557001440277,-0.05024817521272794,0.19511212008281575
00-0040676,2025,2025,2025,112,-0.097200350253276,-1.916890175622784,0.3843134511393701,-0.08386505324113103,-0.17199768458781362
